Category,Is Hashtag,Text,Quote,Retweet Count,Favorite Count,Is Reply
music,TRUE,"""How to Watch and Stream the 2019 Billboard Music Awards
@Billboard

WATCH NOW&gt;&gt; https://t.co/rzdY7bcnzX

@Music… https://t.co/Q65vK8IipZ""",FALSE,0,0,FALSE
music,TRUE,"""@!!~Billboard Music Awards 2019 live Online | Forum - OneFPA Network
@Billboard

WATCH NOW&gt;&gt;… https://t.co/vmI7GcClDP""",FALSE,0,0,FALSE
music,TRUE,"""2019 Voting Rules | Billboard Music Awards
@Billboard

WATCH NOW&gt;&gt; https://t.co/rzdY7bcnzX

@Music
@Awards… https://t.co/e1COaRCGpl""",FALSE,0,0,FALSE
music,TRUE,"""Billboard Music Awards
@Billboard

WATCH NOW&gt;&gt; https://t.co/rzdY7bcnzX

@Music
@Awards 
@973WMEE
@latinxnow
@BBMAs… https://t.co/62MzUqnTnl""",FALSE,0,0,FALSE
music,TRUE,"""$$+#$%+$$(""BBMAs 2019 Live HD Online"")HQ++ ... - Europetuning
@Billboard

WATCH NOW&gt;&gt; https://t.co/rzdY7bcnzX… https://t.co/kFvQu6csQc""",FALSE,0,0,FALSE
music,TRUE,"""[!!(LiveStream-TV-izle@&gt;)))]## 2019 Billboard Music Awards live 01 ...
@Billboard

WATCH NOW&gt;&gt;… https://t.co/MqaCtYeWdC""",FALSE,0,0,FALSE
music,TRUE,"""[[Live-TV]]**2019 Billboard Music Awards Live Streaming | Forum ...
@Billboard

WATCH NOW&gt;&gt; https://t.co/rzdY7bcnzX… https://t.co/4P1PionEep""",FALSE,0,0,FALSE
music,TRUE,"""How to watch the 2019 Billboard Music Awards: live stream the 
@Billboard

WATCH NOW&gt;&gt; https://t.co/rzdY7bcnzX… https://t.co/LHMD7eljps""",FALSE,0,0,FALSE
music,TRUE,"""How to watch the 2019 Billboard Music Awards - USA Today
@Billboard

WATCH NOW&gt;&gt; https://t.co/rzdY7bcnzX

@Music
@Awards 
@live
@online""",FALSE,0,0,FALSE
music,TRUE,"""The 2019 Billboard Music Awards: How to Watch | Billboard
@Billboard

WATCH NOW&gt;&gt; https://t.co/rzdY7bcnzX

@Music
@Awards 
@live
@online""",FALSE,0,0,FALSE
music,TRUE,"""Billboard Music Awards 2019 Red Carpet Live Stream: Watch | Billboard
@Billboard

WATCH NOW&gt;&gt;… https://t.co/WpEEJbaKNj""",FALSE,0,0,FALSE
music,TRUE,"""RT @Solidvybz: Felabration UK. Get involved @dlaworldwide @felabrationuk_ @music @AfroB_ @moelogo @AwiloLongomba https://t.co/DElcKt5AcI""",FALSE,4,0,FALSE
music,TRUE,"""Don't be #GREEN (as in, uninformed) lyrical geniuses have boasted of #watches, clothing, and drugs in #tires .. tho… https://t.co/UgaEfvpQpm""",FALSE,0,0,FALSE
music,TRUE,"""Hootie And The Blowfish Talk Reunion Tour And New Music In 2019 via @forbes @music https://t.co/u3EsVUkki8""",FALSE,0,0,FALSE
music,TRUE,"""https://t.co/yT9TDL94Ik
@music @SonyMusicFr""",FALSE,1,0,FALSE
music,TRUE,"""RT @lennii8: HARD TO BEAR by JAS BEA featuring HMP https://t.co/TlGcsdzvcj via @YouTube #jas  @lennii8 @SpursOfficial @StevieNicks @hardtob…""",FALSE,1,0,FALSE
music,TRUE,"""RT @MariSantisi: Marco Mengoni – “Atlantico Tour” –  La Photogallery https://t.co/4am8XDX0pl di @Music and The City  Magazine #MengoniLive2…""",FALSE,3,0,FALSE
music,TRUE,"""Here’s a song for you… ill Manors by Plan B
https://t.co/gHv1m85Qzr @music #music #PlanB @planb""",FALSE,0,0,FALSE
music,TRUE,"""5_19_(_)@Music bar burrows
___________MUSIC CHILDREN TOUR_
__16:00 __17:00
O.A ______(16:30~16:50)
__3,500_ (1D__)
https://t.co/Jyk8o23Kqk""",TRUE,0,1,FALSE
music,TRUE,"""RT @MariSantisi: Marco Mengoni – “Atlantico Tour” –  La Photogallery https://t.co/4am8XDX0pl di @Music and The City  Magazine #MengoniLive2…""",FALSE,3,0,FALSE
music,TRUE,"""TUNE INTO @ACTIVEFM  @MUSIC TO MY EARS""",FALSE,0,1,TRUE
music,TRUE,"""@Watch @Billboard @Music @Awards @2019  @Complete @coverage including Red Carpet arrivals. @Redcarpet starts at 6:0… https://t.co/3mPupBW6oq""",FALSE,0,1,FALSE
music,TRUE,"""Download our single as a gift to you. https://t.co/mtP0Xk3vnX enjoy
@music singers vocals vocalsingers giftedvoices… https://t.co/urre7CGcf0""",FALSE,0,0,FALSE
music,TRUE,"""@Copperpot5 @ItsYAGURLZ @Grace_IsGone @kaathrynelyse @JeffCoffinMusic @BSTRONGBRAND @music #madeit #ForTheLoveOfIt""",FALSE,0,0,TRUE
music,TRUE,"""#itsgonnabemay #arianagrande #sweetnertour #popstars #may14 #phx #excited #pop #love #summer #sweetnerworldtour… https://t.co/fhQXQu8Cuk""",FALSE,0,0,FALSE
music,TRUE,"""@How to Watch the 2019 @Billboard @Music @Awards ... You can also watch NBC live online. https://t.co/pLG5bevUns""",FALSE,0,0,FALSE
music,TRUE,"""@JIEDYGROUP1 @Stories @blog @show @movie @Animation @cartoon @ticket @music @Theater @DVD ____""",FALSE,0,0,TRUE
music,TRUE,"""RT @JIEDYGROUP1: Too many good @stories, from our @blog to @show https://t.co/LYLURfBSEB @movie @animation @cartoon @ticket @music @theater…""",FALSE,2,0,FALSE
music,TRUE,"""@Stories @blog @show @movie @Animation @cartoon @ticket @music @Theater @DVD @zjhellen""",FALSE,0,0,TRUE
music,TRUE,"""RT @JIEDYGROUP1: Too many good @stories, from our @blog to @show https://t.co/LYLURfBSEB @movie @animation @cartoon @ticket @music @theater…""",FALSE,2,0,FALSE
music,TRUE,"""Too many good @stories, from our @blog to @show https://t.co/LYLURfBSEB @movie @animation @cartoon @ticket @music @theater @dvd""",FALSE,2,2,FALSE
music,TRUE,"""RT @MariSantisi: Marco Mengoni – “Atlantico Tour” –  La Photogallery https://t.co/4am8XDX0pl di @Music and The City  Magazine #MengoniLive2…""",FALSE,3,0,FALSE
music,TRUE,"""RT @BluFlameMusic: @music : #MUSIC : #SONG : https://t.co/IxA6z2svyc : Blu-Flame Music - Celestial Riddim - Acoustic - Lymie Murray - A Bet…""",FALSE,1,0,FALSE
music,TRUE,"""RT @BluFlameMusic: @music : #SONG : https://t.co/IxA6z2svyc … : Blu-Flame Music - Celestial Riddim - Acoustic - Lymie Murray - A Better Lif…""",FALSE,1,0,FALSE
music,TRUE,"""RT @BluFlameMusic: @music : #SONG : #MUSIC : https://t.co/IxA6z2svyc : Blu-Flame Music - Celestial Riddim - Acoustic - Lymie Murray - A Bet…""",FALSE,1,0,FALSE
music,TRUE,"""Marco Mengoni – “Atlantico Tour” –  La Photogallery https://t.co/4am8XDX0pl di @Music and The City  Magazine #MengoniLive2019""",FALSE,3,5,FALSE
music,TRUE,"""RT @cri_mm: Marco Mengoni – “Atlantico Tour” –  La Photogallery https://t.co/C2YOf42Lvl di @Music and The City  Magazine""",FALSE,1,0,FALSE
music,TRUE,"""#RnB2019 #RNB #RNBMUSIC @RnBass @Music @Mix @HIPHOP @2019 @NEW @RnBass @Banger @Smasher @Charts @Summer @Hits… https://t.co/U5IkIwIDFF""",FALSE,1,1,FALSE
music,TRUE,"""Marco Mengoni – “Atlantico Tour” –  La Photogallery https://t.co/C2YOf42Lvl di @Music and The City  Magazine""",FALSE,1,0,FALSE
music,TRUE,"""@Paula #Abdul to Perform Medley of Her @Biggest Hits at 2019 #Billboard @Music #Awards

WATCH LIVE::&gt;&gt;… https://t.co/u7PC8FrGeL""",FALSE,0,0,FALSE
music,TRUE,"""RT @Solidvybz: Felabration UK. Get involved @dlaworldwide @felabrationuk_ @music @AfroB_ @moelogo @AwiloLongomba https://t.co/DElcKt5AcI""",FALSE,4,0,FALSE
music,TRUE,"""__________
_______________
_________________
___________Live____
6_2_(_)@music bar S.O.Ra
_S.O.Ra no_____
_________… https://t.co/v2FgBqU2tQ""",FALSE,0,0,FALSE
music,TRUE,"""@ilv1l @music https://t.co/hggcvPn1hF""",FALSE,0,1,TRUE
music,TRUE,"""@shilll9 @music ______________ https://t.co/35fFvN0VwN""",FALSE,0,1,TRUE
music,TRUE,"""@ilv1l @music""",FALSE,0,1,TRUE
music,TRUE,"""Rate me guys. a little cover of teni's song Uyo meya... instagram handle @rophinaasa @TeniMakanakii @Covers @music… https://t.co/9PGSAliofo""",FALSE,0,1,FALSEhealth,False,RT @robreiner: We have a President who aligns himself with murderous dictators &amp; white supremacists. Who uses the Presidency to line his po…,False,1600,0,False
health,False,"As part of the Nigeria's Cold Chain Equipment Optimization Platform (CCEOP) application to Gavi, the Department of… https://t.co/CMXJmqL082",False,0,0,False
health,False,RT @Antcon7062: I'm going to do a small thread on incident forms in the health service. In my final year of training I worked in a large te…,False,502,0,False
health,False,"RT @bitstein: The media is pushing ""meat alternatives"" (oxymoron), such as soyburgers and insects, because companies care about high margin…",False,38,0,False
health,False,RT @ClevelandClinic: Pros &amp; cons of different types of manicures for your health: https://t.co/GeJUUXzGjF,False,4,0,False
health,False,@RealDeniseWelch @piersmorgan I lost a close friend to suicide last year to depression. I suffer from mental health… https://t.co/UGYhwrJeX9,False,0,0,True
health,False,RT @xTayNicole: May is mental health awareness month. ❤️ https://t.co/vQK4VZBYNI,False,38290,0,False
health,False,"First-time cannabis use up after legalization, StatsCan reports https://t.co/BM39AuUvOC",False,0,0,False
health,False,"RT @destinydalomba_: Today’s the big day and I pray for nothing but health for my sister and my nephew, we’re ready for you Jov 🤞🏽😩💙👶🏽",False,1,0,False
health,False,#ClackCo Health Centers are here for you. We proudly serve individuals and families regardless of income or insuran… https://t.co/cwOwmp1n8t,False,0,0,False
health,False,RT @DrJastaniah: تم الاعلان مؤخراً أن الإحتراق الوظيفي للأطباء (وغير الأطباء) أزمة صحة عامة “Public Health Crisis” بسبب آثارها على الموظف و…,False,52,0,False
health,False,Very proud to live in @TwpOroMedonte the place where these gems created the Oro Kids Walk supporting mental health… https://t.co/eQ0Uuuikoo,False,0,0,False
health,False,"RT @TeamPelosi: But no matter how many times it takes, we will knock back any and all attempts at stripping away health care of millions of…",False,603,0,False
health,False,"RT @amnestyusa: You have the right to live.

You have the right to health.

You have the right to education.

You have the right to be free…",False,4,0,False
health,False,"RT @ArianaToday: After being asked about #AG6, Ariana reminded fans she’s just released two albums and claimed although she has been writin…",False,573,0,False
health,False,RT @tripgabriel: What Trump administration asks a court to do: No more protections for pre-existing conditions.  No more keeping kids on pa…,False,485,0,False
health,False,"RT @byunificial: LMAO Kyungsoo's message to Minseok is so cute ㅜㅜㅜ

KS: Aigoo~ It's not like he's immigrating to another country. 

*hugs h…",False,13591,0,False
health,False,"If jobs with titles like ""Hygienist (General Dental Practice) - $5,000 Relocation Bonus"" sound appealing to you, fo… https://t.co/UciJ2zX1Sp",False,0,0,False
health,False,"@erniehardeman I think the big problem is the help just isn't there soon enough.
the wait lists are to long unless… https://t.co/N8MSKjqpI1",False,0,0,True
health,False,"RT @LifeTechnology1: #Health #Happy #Life USDA Organic Jojoba Oil 16 oz with Pump, 100% Pure | Bulk, Natural… https://t.co/YMoSKgt7xG",False,1,0,False
health,False,"RT @FoundationVeer: RT unfoundation: A fully funded GlobalFund can help save 16 million lives, cut the mortality rate from HIV, TB and #mal…",False,1,0,False
health,False,"RT @Timesofgaza: Ministry of Health: Two Palestinians were killed and 12 were injured in the Israeli bombing since today morning.

#GazaUnd…",False,4,0,False
health,False,its this time of the year where health deteriorates,False,0,0,False
health,False,"Since yesterday, Israel has killed six people, including a Palestinian baby, the health ministry in Gaza said.

Tho… https://t.co/kSqVTA8AiS",False,0,0,False
health,False,"RT @KamalaHarris: May is #MentalHealthMonth. We are facing a mental health crisis in our nation, yet too many Americans aren't receiving th…",False,902,0,False
health,False,"https://t.co/6bql9rXx8u

#vegan #plantbased #paleo #meatheals #primal #carnivore #keto #diet #vegetarian #health… https://t.co/chD8OZImkF",False,1,0,False
health,False,Wag ka na magpupuyat di maganda sa health yan — sira na body clock e https://t.co/i8K5lf473G,False,0,0,False
health,False,RT @robreiner: We have a President who aligns himself with murderous dictators &amp; white supremacists. Who uses the Presidency to line his po…,False,1600,0,False
health,False,"RT @TeamPelosi: Exactly two years ago, Trump and House Republicans celebrated the passage of Trumpcare that guts protections for those with…",False,1430,0,False
health,False,This guy wont eat after 6pm for his health but he'll eat ice cream for breakfast 😂😂😂🤷🏽‍♀️,False,0,0,False
health,False,RT @_sexualgrande: Ariana's mental health &gt;&gt;&gt;&gt;&gt; new album,False,712,0,False
health,False,"eu, minha mãe e minha vó brigando pela TV, cedi mas falei globo nau! Botei na discovery home &amp; health as veia tão quetinhas que nem pisca",False,0,0,False
health,False,"RT @FTFonFS1: ""Being vulnerable and sharing my story, I was very worried and scared about how my teammates were going to react. But in pres…",False,59,0,False
health,False,That video of the new born being dropped on her head in the states is a small glimpse of the negligence black bodie… https://t.co/E3PR9j0jTI,False,0,0,False
health,False,"RT @INDIEWASHERE: me: *drinks one glass of water and does skincare routine in hope that better my mental health*
my depression: https://t.c…",False,16130,0,False
health,False,RT @LaLaRueFrench75: 💯% primary &amp; secondary vaccine failure! Admit it zealots; vaccination is a cult activity. If Public Health &amp; Pharma in…,True,15,0,False
health,False,"I just need a simple regular hour office job to earn money for meal,improve health condition and regular sleep time… https://t.co/g8GEukQMRZ",False,0,0,False
health,False,"RT @amyklobuchar: I’ve got a plan to combat addiction and prioritize mental health, and it’s paid for by holding the opioid manufacturers w…",False,351,0,False
health,False,猫の焼きいも屋さん...絵本の世界だ,False,0,0,False
health,False,"RT @TeamPelosi: But no matter how many times it takes, we will knock back any and all attempts at stripping away health care of millions of…",False,609,0,False
health,False,RT @moirarachelle4: May is mental health awareness month. Check on your loved ones. You never know who has wars in their heads that they ba…,False,10548,0,False
health,False,大量にこねこねしたから疲れてます,False,0,0,False
health,False,RT @shaq_duncan: @ Local UWI Students. Stop stressing yourself to leave UWI in 3 years. Take that time to understand your courses so you ca…,False,10,0,False
health,False,CDC Releases Report on Electric Scooters and Public Health,False,0,0,False
health,False,RT @jayanthony: im grown. being cute &amp; nasty don’t impress me. you know what impress’s me? good health &amp; a 5 year plan.,False,254,0,False
health,False,"RT @byunificial: LMAO Kyungsoo's message to Minseok is so cute ㅜㅜㅜ

KS: Aigoo~ It's not like he's immigrating to another country. 

*hugs h…",False,13655,0,False
health,False,RT TeamPelosi: RT MikkaMacdonald: .HealthCareVoter co-chair lpackard on how Republican priorities have never been f… https://t.co/Kv7lSfGJYH,True,0,0,False
health,False,"RT @KamalaHarris: May is #MentalHealthMonth. We are facing a mental health crisis in our nation, yet too many Americans aren't receiving th…",False,952,0,False
health,False,“Kids today. So obsessed with money. Constantly saying stuff like ‘I can’t afford my health insurance’ and ‘I can’t… https://t.co/fYx3BGwDXo,False,0,0,True
health,False,RT TeamPelosi: RT Gwen4Congress: The attack on healthcare continues and we have to speak up. This is a blatant to g… https://t.co/qeiCUWzcIi,True,0,0,False
health,False,RT @xcaitlint: when asian parents care about your weight more than your mental health 😍😍😍,False,180,0,False
health,False,"RT @FaizalMalasahi: Ya اللّٰه ,

Please take care the person that I love. Bless them with a good health and grant them a place in Your High…",False,255,0,False
health,False,"OKAY AMMA GO ON A PROPER SOFTIE MOMENT HERE. 💖

Last month &amp; this week has been one of the worst in terms of my men… https://t.co/MycYkAHBqP",False,0,0,False
health,False,"RT @calimadu: quick rant, but college is designed to benefit students who come from higher class backgrounds and completely ignores the fac…",False,120,0,False
health,False,@CaliFarmerMan @EmeraldZoo @realmedicineMI @sirkkmaster @WaxNax @LexKaplan_ @4Rare420_Rx @BetterOffTeddy @BluntTHC… https://t.co/efioGeOcue,False,0,0,True
health,False,we love you and we’ll always will music can wait if it comes to your mental health and your health in general I lov… https://t.co/2IAdvRM4lD,False,0,0,False
health,False,"RT @khal2m_ukay: There are patients in hospital who want health like you, innocents in jail who want freedom like yours, needy in shelters…",False,5,0,False
health,False,"RT @taylermooneyham: May is mental health awareness.

Some people fight the tireless battle of their mind every single day, and you may nev…",False,58,0,False
health,False,"RT @KamalaHarris: May is #MentalHealthMonth. We are facing a mental health crisis in our nation, yet too many Americans aren't receiving th…",False,952,0,False
health,False,"RT @oceana: The amount of plastic that's been dumped into the ocean has been increasing, according to a new study, and the problem will pro…",False,67,0,False
health,False,"RT @byunificial: LMAO Kyungsoo's message to Minseok is so cute ㅜㅜㅜ

KS: Aigoo~ It's not like he's immigrating to another country. 

*hugs h…",False,13729,0,False
health,False,"RT @alexjarmitage: 📣Calling all UK Paediatricians🚨

Please sign this open letter to show support for @GretaThunberg, @Strike4Youth &amp; @Frida…",False,75,0,False
health,False,"RT @BLeeForCongress: Voting is a right.
Seeking asylum is a right.
Reproductive health is a right.

Don’t let the Republican Party convince…",False,648,0,False
health,False,"RT @Jameskii: hey what's up

I'm alive and awesome as always, surgery recovery is going great too. I'm going on a break since I need to do…",False,156,0,False
health,False,"RT @Notterri: Access to healthcare: Health access is not just about seeking heatlthcare when sick - @AkunoJ 
#AYPForum2019",False,1,0,False
health,False,"RT @SYTe_ry: #Infrasound from #windpower plants in #Finland and in #Germany - spectrograms from the beginning of May, 2019. #health
https:/…",False,1,0,False
health,False,தரமான செயல் 😍😍😍 https://t.co/jEeyjYnr68,False,0,0,False
health,False,"RT @GerryStimson: .@WHO on World Press Freedom Day says ‘WHO values a free press that provides truthful, transparent and accurate informati…",False,11,0,False
health,False,RT @GDSdebate: Can somebody tell me why so many people caved in to the language of -phobia?!?  (homophobia transphobia xenophobia) Why on E…,False,4,0,False
health,False,RT @bonnie_kaplan: Micronutrients and their link to mental health https://t.co/yNfkfYZ882,False,3,0,False
health,False,"Want to work in #GreenBay, WI where Aspen Dental is breaking down barriers and getting patients the care they need,… https://t.co/aOmU8KepuI",False,0,0,False
health,False,"RT @IamalrightJack: Tories want people to believe Health expenditure from 5.4% - 1.4% is a rise - ""change in growth rate""

Lets change the…",True,3,0,False
health,False,"RT @Jerusalem_Post: #BREAKING #Hamas and the #IDF engaged in a heated exchange of fire along the #Gaza border throughout Saturday.

https:/…",False,5,0,False
health,False,RT @robreiner: We have a President who aligns himself with murderous dictators &amp; white supremacists. Who uses the Presidency to line his po…,False,1742,0,False
health,False,"RT @TeamPelosi: Exactly two years ago, Trump and House Republicans celebrated the passage of Trumpcare that guts protections for those with…",False,1453,0,False
health,False,RT @JustinLehmiller: We overestimate the risks of sexual activity and rate sex as riskier for our health than things that are objectively m…,False,13,0,False
health,False,"RT @TeamPelosi: Exactly two years ago, Trump and House Republicans celebrated the passage of Trumpcare that guts protections for those with…",False,1453,0,False
health,False,"SATURDAY “GAYLE ON THE GO!”

Among some the Saturday FREE events, the largest FREE community event in Southern Cali… https://t.co/prBwGFi7WW",False,0,0,False
health,False,"Can you recommend anyone for this job? Operating Room RN - OR Registered Nurse - https://t.co/1et2RTof6V #Nursing #Ypsilanti, MI",False,0,0,False
health,False,"Lots of surprises, more beautiful dreams and amazing days have been realized good health",False,0,0,False
health,False,"RT @NPWF: America's women and families will always remember the disgraceful #AHCA vote on May 4, 2017 as a symbol of the GOP’s war on healt…",False,6,0,False
health,False,"RT @INDIEWASHERE: me: *drinks one glass of water and does skincare routine in hope that better my mental health*
my depression: https://t.c…",False,16180,0,False
health,False,"RT @byunificial: LMAO Kyungsoo's message to Minseok is so cute ㅜㅜㅜ

KS: Aigoo~ It's not like he's immigrating to another country. 

*hugs h…",False,13729,0,False
health,False,RT @robreiner: We have a President who aligns himself with murderous dictators &amp; white supremacists. Who uses the Presidency to line his po…,False,1742,0,False
health,False,"RT @byunificial: LMAO Kyungsoo's message to Minseok is so cute ㅜㅜㅜ

KS: Aigoo~ It's not like he's immigrating to another country. 

*hugs h…",False,13729,0,False
health,False,"RT @gillibrandny: This week, the Trump administration finalized a rule that would allow health care providers to put personal bias ahead of…",True,14,0,False
health,False,@JohnCarltonKing @A_M_Dolan Tell a health insurance agent they are not going to work. Does our  capitalist system t… https://t.co/j9GQ2FMhhL,False,0,0,True
health,False,"RT @lhochstein: Let’s play a game: using five words or less, utter a phrase that will  elicit a great story from a software engineer with y…",False,409,0,False
health,False,RT @CityofSantaAna: POTENTIAL PUBLIC EXPOSURE TO MEASLES IN SANTA ANA- Santa Ana residents may have been exposed to measles at the followin…,False,107,0,False
health,False,"RT @Timesofgaza: Ministry of Health: Two Palestinians were killed and 12 were injured in the Israeli bombing since today morning.

#GazaUnd…",False,16,0,False
health,False,RT @CaloriesProper: This study showed the least heathy way to do IF: swapping out a healthy breakfast 🍳🥦🥓🍄 for more processed food later in…,False,1,0,False
health,False,RT @robreiner: We have a President who aligns himself with murderous dictators &amp; white supremacists. Who uses the Presidency to line his po…,False,1742,0,False
health,False,"RT @byunificial: LMAO Kyungsoo's message to Minseok is so cute ㅜㅜㅜ

KS: Aigoo~ It's not like he's immigrating to another country. 

*hugs h…",False,13729,0,False
health,False,"RT @INDIEWASHERE: me: *drinks one glass of water and does skincare routine in hope that better my mental health*
my depression: https://t.c…",False,16180,0,False
health,False,"RT @TeamPelosi: After promising to #ProtectOurCare, Justice Dept confirmed in court that the Trump Administration wants to wipe the Afforda…",False,918,0,False
health,False,"The #KentuckyDerby2019 makes me sick. Look at all these fools drinking their fancy drinks, wearing their little spo… https://t.co/LYez49Kucl",False,0,0,False
health,False,RT @angiekayhong: RIP to a voice that spoke truth to many. Thanks for allowing us to be angry and doubtful and hurt by the institution know…,False,1,0,False
health,False,"in federal funding that support critical services.

In previous administrations, the OCR was known for increasing a… https://t.co/LykE82yaYQ",False,0,0,True
health,True,Chronic illnesses account for more than 80% of public #health spending; a figure that indicates the need to transfo… https://t.co/2GbMH3wNMx,False,0,0,False
health,True,"15day cleanse Colon help to clean the colon, restore the digestive system and cure constipation problems.… https://t.co/EjQnCx96yW",False,0,0,False
health,True,"RT @MegaMeterRun: 4 months 33% run, our community health fundraisers step up a gear! HUGE thankyou to the amazing #MMRun @ChristinaDove7 ki…",False,7,0,False
health,True,#Happy Birthday to digboluja Of Africa. Long May you live in sound #health and #wealth https://t.co/zSLsD0Zkl3,False,0,0,False
health,True,Intelligence without ambition is a bird without wings. #yogi  #mindfulness  #mudra  #health  #yoga,False,0,0,False
